,id,activity,complete_timestamp,activity_history,next_activity,next_time,elapsed_time,total_time,remaining_time
1428,1-457173714,Completed,2012-05-28 08:34:01+00:00,Accepted+Accepted+Completed,!,2012-05-28 08:34:01+00:00,42076653,42076653,0
1429,1-467257506,Accepted,2011-01-31 10:53:06+00:00,Accepted,Accepted,2011-01-31 10:56:41+00:00,0,31746114,31746114
1430,1-467257506,Accepted,2011-01-31 10:56:41+00:00,Accepted+Accepted,Queued,2011-01-31 11:44:27+00:00,215,31746114,31745899
1431,1-467257506,Queued,2011-01-31 11:44:27+00:00,Accepted+Accepted+Queued,Accepted,2011-01-31 11:50:48+00:00,3081,31746114,31743033
1432,1-467257506,Accepted,2011-01-31 11:50:48+00:00,Accepted+Accepted+Queued+Accepted,Accepted,2011-01-31 11:54:11+00:00,3462,31746114,31742652
1433,1-467257506,Accepted,2011-01-31 11:54:11+00:00,Accepted+Accepted+Queued+Accepted+Accepted,Accepted,2012-02-02 21:12:41+00:00,3665,31746114,31742449
1434,1-467257506,Accepted,2012-02-02 21:12:41+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-02-02 21:15:00+00:00,31745975,31746114,139
1435,1-467257506,Completed,2012-02-02 21:15:00+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-02-02 21:15:00+00:00,31746114,31746114,0
1436,1-470328307,Accepted,2011-02-01 11:17:44+00:00,Accepted,Queued,2011-02-01 11:21:09+00:00,0,31983360,31983360
1437,1-470328307,Queued,2011-02-01 11:21:09+00:00,Accepted+Queued,Accepted,2011-02-01 11:31:33+00:00,205,31983360,31983155
1438,1-470328307,Accepted,2011-02-01 11:31:33+00:00,Accepted+Queued+Accepted,Accepted,2011-02-01 11:33:47+00:00,829,31983360,31982531
1439,1-470328307,Accepted,2011-02-01 11:33:47+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-02-06 15:26:06+00:00,963,31983360,31982397
1440,1-470328307,Accepted,2012-02-06 15:26:06+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-02-06 15:33:44+00:00,31982902,31983360,458
1441,1-470328307,Completed,2012-02-06 15:33:44+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-02-06 15:33:44+00:00,31983360,31983360,0
1442,1-470714850,Accepted,2011-02-02 04:11:29+00:00,Accepted,Queued,2011-02-02 04:16:19+00:00,0,31921669,31921669
1443,1-470714850,Queued,2011-02-02 04:16:19+00:00,Accepted+Queued,Accepted,2011-02-02 10:17:33+00:00,290,31921669,31921379
1444,1-470714850,Accepted,2011-02-02 10:17:33+00:00,Accepted+Queued+Accepted,Accepted,2011-02-02 10:20:56+00:00,21964,31921669,31899705
1445,1-470714850,Accepted,2011-02-02 10:20:56+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-02-06 15:17:39+00:00,22167,31921669,31899502
1446,1-470714850,Accepted,2012-02-06 15:17:39+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-02-06 15:19:18+00:00,31921570,31921669,99
1447,1-470714850,Completed,2012-02-06 15:19:18+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-02-06 15:19:18+00:00,31921669,31921669,0
1448,1-473084325,Accepted,2011-02-02 08:17:45+00:00,Accepted,Queued,2011-02-02 11:55:48+00:00,0,35094861,35094861
1449,1-473084325,Queued,2011-02-02 11:55:48+00:00,Accepted+Queued,Queued,2011-02-03 09:33:47+00:00,13083,35094861,35081778
1450,1-473084325,Queued,2011-02-03 09:33:47+00:00,Accepted+Queued+Queued,Accepted,2011-02-04 12:27:44+00:00,90962,35094861,35003899
1451,1-473084325,Accepted,2011-02-04 12:27:44+00:00,Accepted+Queued+Queued+Accepted,Accepted,2011-02-04 12:27:55+00:00,187799,35094861,34907062
1452,1-473084325,Accepted,2011-02-04 12:27:55+00:00,Accepted+Queued+Queued+Accepted+Accepted,Accepted,2011-02-04 12:34:33+00:00,187810,35094861,34907051
1453,1-473084325,Accepted,2011-02-04 12:34:33+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted,Queued,2011-09-13 15:53:00+00:00,188208,35094861,34906653
1454,1-473084325,Queued,2011-09-13 15:53:00+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued,Accepted,2011-09-15 08:13:21+00:00,19294515,35094861,15800346
1455,1-473084325,Accepted,2011-09-15 08:13:21+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted,Queued,2011-09-15 08:16:36+00:00,19439736,35094861,15655125
1456,1-473084325,Queued,2011-09-15 08:16:36+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued,Queued,2011-09-16 10:27:06+00:00,19439931,35094861,15654930
1457,1-473084325,Queued,2011-09-16 10:27:06+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued,Accepted,2011-11-23 16:44:01+00:00,19534161,35094861,15560700
1458,1-473084325,Accepted,2011-11-23 16:44:01+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted,Accepted,2011-11-28 12:20:25+00:00,25431976,35094861,9662885
1459,1-473084325,Accepted,2011-11-28 12:20:25+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted+Accepted,Queued,2012-02-02 15:48:22+00:00,25848160,35094861,9246701
1460,1-473084325,Queued,2012-02-02 15:48:22+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted+Accepted+Queued,Accepted,2012-02-06 09:26:00+00:00,31563037,35094861,3531824
1461,1-473084325,Accepted,2012-02-06 09:26:00+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted+Accepted+Queued+Accepted,Accepted,2012-02-06 11:32:58+00:00,31885695,35094861,3209166
1462,1-473084325,Accepted,2012-02-06 11:32:58+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted+Accepted+Queued+Accepted+Accepted,Completed,2012-03-14 12:52:06+00:00,31893313,35094861,3201548
1463,1-473084325,Completed,2012-03-14 12:52:06+00:00,Accepted+Queued+Queued+Accepted+Accepted+Accepted+Queued+Accepted+Queued+Queued+Accepted+Accepted+Queued+Accepted+Accepted+Completed,!,2012-03-14 12:52:06+00:00,35094861,35094861,0
1464,1-475885658,Accepted,2011-02-03 07:46:37+00:00,Accepted,Accepted,2011-08-31 08:19:47+00:00,0,37477793,37477793
1465,1-475885658,Accepted,2011-08-31 08:19:47+00:00,Accepted+Accepted,Accepted,2011-09-05 05:42:45+00:00,18059590,37477793,19418203
1466,1-475885658,Accepted,2011-09-05 05:42:45+00:00,Accepted+Accepted+Accepted,Completed,2011-09-15 07:03:05+00:00,18482168,37477793,18995625
1467,1-475885658,Completed,2011-09-15 07:03:05+00:00,Accepted+Accepted+Accepted+Completed,Accepted,2011-11-23 02:06:00+00:00,19350988,37477793,18126805
1468,1-475885658,Accepted,2011-11-23 02:06:00+00:00,Accepted+Accepted+Accepted+Completed+Accepted,Queued,2011-11-23 02:07:23+00:00,25294763,37477793,12183030
1469,1-475885658,Queued,2011-11-23 02:07:23+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued,Accepted,2011-11-23 04:34:05+00:00,25294846,37477793,12182947
1470,1-475885658,Accepted,2011-11-23 04:34:05+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted,Accepted,2011-11-23 04:34:17+00:00,25303648,37477793,12174145
1471,1-475885658,Accepted,2011-11-23 04:34:17+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted,Queued,2011-11-23 06:01:26+00:00,25303660,37477793,12174133
1472,1-475885658,Queued,2011-11-23 06:01:26+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued,Queued,2011-12-01 07:21:50+00:00,25308889,37477793,12168904
1473,1-475885658,Queued,2011-12-01 07:21:50+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued,Accepted,2012-02-01 11:46:08+00:00,26004913,37477793,11472880
1474,1-475885658,Accepted,2012-02-01 11:46:08+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted,Queued,2012-02-01 11:46:34+00:00,31377571,37477793,6100222
1475,1-475885658,Queued,2012-02-01 11:46:34+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued,Accepted,2012-02-01 11:46:35+00:00,31377597,37477793,6100196
1476,1-475885658,Accepted,2012-02-01 11:46:35+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted,Queued,2012-02-01 11:46:52+00:00,31377598,37477793,6100195
1477,1-475885658,Queued,2012-02-01 11:46:52+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-02-20 05:22:51+00:00,31377615,37477793,6100178
1478,1-475885658,Accepted,2012-02-20 05:22:51+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-02-20 06:15:14+00:00,32996174,37477793,4481619
1479,1-475885658,Accepted,2012-02-20 06:15:14+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Queued,2012-02-21 09:23:12+00:00,32999317,37477793,4478476
1480,1-475885658,Queued,2012-02-21 09:23:12+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued,Accepted,2012-02-21 11:46:17+00:00,33096995,37477793,4380798
1481,1-475885658,Accepted,2012-02-21 11:46:17+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted,Queued,2012-02-21 11:48:45+00:00,33105580,37477793,4372213
1482,1-475885658,Queued,2012-02-21 11:48:45+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued,Accepted,2012-02-21 12:05:44+00:00,33105728,37477793,4372065
1483,1-475885658,Accepted,2012-02-21 12:05:44+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted,Completed,2012-02-21 12:11:24+00:00,33106747,37477793,4371046
1484,1-475885658,Completed,2012-02-21 12:11:24+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed,Accepted,2012-02-22 08:35:04+00:00,33107087,37477793,4370706
1485,1-475885658,Accepted,2012-02-22 08:35:04+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted,Queued,2012-02-22 08:38:05+00:00,33180507,37477793,4297286
1486,1-475885658,Queued,2012-02-22 08:38:05+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued,Accepted,2012-02-22 11:32:16+00:00,33180688,37477793,4297105
1487,1-475885658,Accepted,2012-02-22 11:32:16+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted,Queued,2012-02-22 11:33:12+00:00,33191139,37477793,4286654
1488,1-475885658,Queued,2012-02-22 11:33:12+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted+Queued,Accepted,2012-02-22 11:33:56+00:00,33191195,37477793,4286598
1489,1-475885658,Accepted,2012-02-22 11:33:56+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-02-22 11:34:25+00:00,33191239,37477793,4286554
1490,1-475885658,Accepted,2012-02-22 11:34:25+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Accepted,2012-02-27 14:51:51+00:00,33191268,37477793,4286525
1491,1-475885658,Accepted,2012-02-27 14:51:51+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-04-12 02:16:30+00:00,33635114,37477793,3842679
1492,1-475885658,Completed,2012-04-12 02:16:30+00:00,Accepted+Accepted+Accepted+Completed+Accepted+Queued+Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Completed+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-04-12 02:16:30+00:00,37477793,37477793,0
1493,1-479002951,Accepted,2011-02-04 13:21:41+00:00,Accepted,Accepted,2011-03-13 12:11:06+00:00,0,33696340,33696340
1494,1-479002951,Accepted,2011-03-13 12:11:06+00:00,Accepted+Accepted,Completed,2012-02-29 13:27:21+00:00,3192565,33696340,30503775
1495,1-479002951,Completed,2012-02-29 13:27:21+00:00,Accepted+Accepted+Completed,!,2012-02-29 13:27:21+00:00,33696340,33696340,0
1496,1-489198755,Accepted,2011-02-08 15:10:53+00:00,Accepted,Accepted,2011-03-21 16:26:55+00:00,0,32056473,32056473
1497,1-489198755,Accepted,2011-03-21 16:26:55+00:00,Accepted+Accepted,Completed,2012-02-14 15:45:26+00:00,3546962,32056473,28509511
1498,1-489198755,Completed,2012-02-14 15:45:26+00:00,Accepted+Accepted+Completed,!,2012-02-14 15:45:26+00:00,32056473,32056473,0
1499,1-494629702,Accepted,2011-02-10 07:09:38+00:00,Accepted,Accepted,2012-02-08 13:39:15+00:00,0,31386687,31386687
1500,1-494629702,Accepted,2012-02-08 13:39:15+00:00,Accepted+Accepted,Completed,2012-02-08 13:41:05+00:00,31386577,31386687,110
1501,1-494629702,Completed,2012-02-08 13:41:05+00:00,Accepted+Accepted+Completed,!,2012-02-08 13:41:05+00:00,31386687,31386687,0
1502,1-494871141,Accepted,2011-02-10 12:11:43+00:00,Accepted,Queued,2011-02-15 13:09:10+00:00,0,30843824,30843824
1503,1-494871141,Queued,2011-02-15 13:09:10+00:00,Accepted+Queued,Accepted,2011-02-15 13:42:18+00:00,435447,30843824,30408377
1504,1-494871141,Accepted,2011-02-15 13:42:18+00:00,Accepted+Queued+Accepted,Accepted,2011-02-23 09:10:50+00:00,437435,30843824,30406389
1505,1-494871141,Accepted,2011-02-23 09:10:50+00:00,Accepted+Queued+Accepted+Accepted,Completed,2012-02-02 11:55:27+00:00,1112347,30843824,29731477
1506,1-494871141,Completed,2012-02-02 11:55:27+00:00,Accepted+Queued+Accepted+Accepted+Completed,!,2012-02-02 11:55:27+00:00,30843824,30843824,0
1507,1-495101458,Accepted,2011-02-10 14:22:20+00:00,Accepted,Accepted,2012-02-21 14:29:33+00:00,0,32486835,32486835
1508,1-495101458,Accepted,2012-02-21 14:29:33+00:00,Accepted+Accepted,Completed,2012-02-21 14:29:35+00:00,32486833,32486835,2
1509,1-495101458,Completed,2012-02-21 14:29:35+00:00,Accepted+Accepted+Completed,!,2012-02-21 14:29:35+00:00,32486835,32486835,0
1510,1-497807633,Accepted,2011-02-16 07:51:55+00:00,Accepted,Queued,2011-02-16 08:05:00+00:00,0,30081318,30081318
1511,1-497807633,Queued,2011-02-16 08:05:00+00:00,Accepted+Queued,Accepted,2011-02-16 09:22:59+00:00,785,30081318,30080533
1512,1-497807633,Accepted,2011-02-16 09:22:59+00:00,Accepted+Queued+Accepted,Accepted,2011-02-16 09:23:08+00:00,5464,30081318,30075854
1513,1-497807633,Accepted,2011-02-16 09:23:08+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-01-30 11:45:03+00:00,5473,30081318,30075845
1514,1-497807633,Accepted,2012-01-30 11:45:03+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-01-30 11:47:13+00:00,30081188,30081318,130
1515,1-497807633,Completed,2012-01-30 11:47:13+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-01-30 11:47:13+00:00,30081318,30081318,0
1516,1-498002861,Accepted,2011-02-16 12:36:35+00:00,Accepted,Accepted,2011-10-27 14:58:55+00:00,0,36875376,36875376
1517,1-498002861,Accepted,2011-10-27 14:58:55+00:00,Accepted+Accepted,Completed,2012-04-18 07:46:11+00:00,21867740,36875376,15007636
1518,1-498002861,Completed,2012-04-18 07:46:11+00:00,Accepted+Accepted+Completed,!,2012-04-18 07:46:11+00:00,36875376,36875376,0
1519,1-498324124,Accepted,2011-02-16 15:40:03+00:00,Accepted,Accepted,2011-02-17 11:13:53+00:00,0,29024567,29024567
1520,1-498324124,Accepted,2011-02-17 11:13:53+00:00,Accepted+Accepted,Accepted,2011-04-19 12:41:04+00:00,70430,29024567,28954137
1521,1-498324124,Accepted,2011-04-19 12:41:04+00:00,Accepted+Accepted+Accepted,Accepted,2011-04-19 15:06:09+00:00,5346061,29024567,23678506
1522,1-498324124,Accepted,2011-04-19 15:06:09+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2011-08-22 06:26:48+00:00,5354766,29024567,23669801
1523,1-498324124,Accepted,2011-08-22 06:26:48+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2011-10-12 09:55:22+00:00,16123605,29024567,12900962
1524,1-498324124,Accepted,2011-10-12 09:55:22+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2011-12-05 12:10:34+00:00,20542519,29024567,8482048
1525,1-498324124,Accepted,2011-12-05 12:10:34+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2012-01-13 09:31:51+00:00,25216231,29024567,3808336
1526,1-498324124,Accepted,2012-01-13 09:31:51+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-01-18 14:02:50+00:00,28576308,29024567,448259
1527,1-498324124,Completed,2012-01-18 14:02:50+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-01-18 14:02:50+00:00,29024567,29024567,0
1528,1-499289128,Accepted,2011-02-18 05:03:37+00:00,Accepted,Queued,2011-02-18 05:09:51+00:00,0,30556166,30556166
1529,1-499289128,Queued,2011-02-18 05:09:51+00:00,Accepted+Queued,Accepted,2011-02-18 09:31:26+00:00,374,30556166,30555792
1530,1-499289128,Accepted,2011-02-18 09:31:26+00:00,Accepted+Queued+Accepted,Accepted,2011-02-18 09:31:49+00:00,16069,30556166,30540097
1531,1-499289128,Accepted,2011-02-18 09:31:49+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-02-06 20:51:52+00:00,16092,30556166,30540074
1532,1-499289128,Accepted,2012-02-06 20:51:52+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-02-06 20:53:03+00:00,30556095,30556166,71
1533,1-499289128,Completed,2012-02-06 20:53:03+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-02-06 20:53:03+00:00,30556166,30556166,0
1534,1-499289256,Accepted,2011-02-18 05:16:59+00:00,Accepted,Queued,2011-02-18 05:21:17+00:00,0,29918773,29918773
1535,1-499289256,Queued,2011-02-18 05:21:17+00:00,Accepted+Queued,Accepted,2011-02-18 09:35:13+00:00,258,29918773,29918515
1536,1-499289256,Accepted,2011-02-18 09:35:13+00:00,Accepted+Queued+Accepted,Accepted,2011-02-18 09:35:20+00:00,15494,29918773,29903279
1537,1-499289256,Accepted,2011-02-18 09:35:20+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-01-30 12:02:57+00:00,15501,29918773,29903272
1538,1-499289256,Accepted,2012-01-30 12:02:57+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-01-30 12:03:12+00:00,29918758,29918773,15
1539,1-499289256,Completed,2012-01-30 12:03:12+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-01-30 12:03:12+00:00,29918773,29918773,0
1540,1-499540955,Accepted,2011-02-18 10:21:02+00:00,Accepted,Queued,2011-02-18 10:25:40+00:00,0,30532422,30532422
1541,1-499540955,Queued,2011-02-18 10:25:40+00:00,Accepted+Queued,Accepted,2011-02-18 10:38:02+00:00,278,30532422,30532144
1542,1-499540955,Accepted,2011-02-18 10:38:02+00:00,Accepted+Queued+Accepted,Accepted,2011-02-18 10:39:05+00:00,1020,30532422,30531402
1543,1-499540955,Accepted,2011-02-18 10:39:05+00:00,Accepted+Queued+Accepted+Accepted,Queued,2011-10-14 18:21:36+00:00,1083,30532422,30531339
1544,1-499540955,Queued,2011-10-14 18:21:36+00:00,Accepted+Queued+Accepted+Accepted+Queued,Accepted,2011-10-14 18:21:55+00:00,20592034,30532422,9940388
1545,1-499540955,Accepted,2011-10-14 18:21:55+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted,Accepted,2011-10-14 18:22:02+00:00,20592053,30532422,9940369
1546,1-499540955,Accepted,2011-10-14 18:22:02+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Accepted,Accepted,2011-10-21 12:19:58+00:00,20592060,30532422,9940362
1547,1-499540955,Accepted,2011-10-21 12:19:58+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Accepted+Accepted,Queued,2011-11-11 10:33:54+00:00,21175136,30532422,9357286
1548,1-499540955,Queued,2011-11-11 10:33:54+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Queued,Accepted,2012-02-06 19:31:31+00:00,22983172,30532422,7549250
1549,1-499540955,Accepted,2012-02-06 19:31:31+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Accepted+Accepted+Queued+Accepted,Completed,2012-02-06 19:34:44+00:00,30532229,30532422,193
